visitorid,total_views,total_addtocart,total_transactions,cluster
525445,2,2,2,0
525529,5,1,1,0
525851,6,1,1,0
526081,5,1,1,0
526183,4,0,1,0
526452,2,1,1,0
526603,2,1,1,0
527033,9,2,1,0
527035,8,1,1,0
527144,2,0,1,0
527277,22,4,5,0
527476,4,1,1,0
527506,4,1,1,0
527722,1,1,1,0
527782,2,1,1,0
527789,3,1,1,0
527815,51,6,3,0
527872,7,4,2,0
527903,3,0,1,0
528074,55,3,6,0
528082,1,1,1,0
528169,51,1,2,0
528198,3,1,1,0
528211,11,1,1,0
528336,7,2,2,0
528531,5,4,4,0
528547,4,1,1,0
528934,3,1,1,0
529164,3,1,1,0
529248,3,1,1,0
529312,5,1,1,0
529371,3,1,1,0
529601,6,1,1,0
529925,71,6,5,0
530033,300,5,5,0
530205,2,1,1,0
530277,1,1,1,0
530559,3623,419,286,1
530617,1,1,1,0
530726,7,1,1,0
530863,20,2,6,0
530984,5,1,1,0
530999,4,1,1,0
531000,0,4,4,0
531340,34,2,1,0
531440,3,1,1,0
531569,13,2,1,0
531661,269,5,4,0
531706,1,1,1,0
531869,2,1,1,0
531957,9,1,1,0
532126,1,1,1,0
532242,1,0,1,0
532247,7,1,1,0
532307,12,1,1,0
532444,1,1,1,0
532514,5,0,1,0
532571,3,1,1,0
532575,1,1,1,0
532641,1,1,1,0
532853,23,3,1,0
532932,14,2,2,0
533142,36,1,1,0
533153,2,1,1,0
533357,2,0,1,0
533484,5,0,1,0
533553,3,1,1,0
533824,1,0,1,0
533967,5,1,1,0
534021,17,1,1,0
534073,27,4,3,0
534123,1,1,1,0
534151,2,1,1,0
534217,9,1,1,0
534341,2,1,1,0
534689,3,1,1,0
534712,28,2,2,0
534814,9,1,1,0
534914,6,1,1,0
535009,1,1,1,0
535091,3,1,1,0
535410,9,4,4,0
535433,2,1,1,0
535446,5,1,1,0
535471,1,2,2,0
535618,11,1,1,0
535623,3,1,1,0
535835,3,1,1,0
536244,2,0,1,0
536255,2,1,1,0
536257,1,1,1,0
536478,1,1,1,0
536661,2,1,1,0
536757,16,1,1,0
536804,33,20,16,0
536824,2,0,1,0
536938,3,1,1,0
536952,1,1,1,0
537127,3,1,1,0
537189,5,1,1,0
537309,1,1,1,0
537639,11,6,6,0
537692,3,2,2,0
537742,2,1,1,0
537781,1,0,1,0
537828,1,1,1,0
538000,5,1,1,0
538189,4,1,1,0
538288,16,1,1,0
538534,9,1,1,0
538822,1,1,1,0
539043,115,2,2,0
539225,1,1,1,0
539388,1,1,1,0
539612,6,1,1,0
539661,4,1,2,0
539833,4,1,1,0
539910,5,1,1,0
540284,5,1,1,0
540350,10,3,1,0
540368,7,2,1,0
540387,14,1,1,0
540789,0,1,1,0
541012,2,4,1,0
541173,3,1,1,0
541296,4,1,1,0
541315,0,1,1,0
541411,1,1,1,0
541474,56,3,2,0
541479,3,1,1,0
541552,1,1,1,0
541564,89,3,2,0
541685,3,1,1,0
541997,5,1,2,0
542030,9,3,1,0
542156,0,2,2,0
542159,5,1,1,0
542183,3,1,1,0
542453,6,3,2,0
542485,1,1,1,0
542498,1,3,3,0
542575,3,3,2,0
542646,13,2,2,0
542702,127,12,7,0
542731,1,1,1,0
542750,9,1,1,0
543122,6,1,1,0
543357,2,1,1,0
543365,16,2,1,0
543423,3,1,2,0
543532,3,1,1,0
543762,35,5,2,0
544129,5,1,1,0
544205,2,1,1,0
544660,2,1,1,0
544724,7,2,1,0
544774,1,1,1,0
544849,1,1,1,0
545365,3,1,1,0
545539,3,0,1,0
545808,9,3,2,0
545846,8,2,2,0
546022,1,1,1,0
546086,204,3,2,0
546210,1,2,1,0
546355,2,1,1,0
546406,21,2,1,0
546612,4,1,1,0
546717,2,1,1,0
546805,5,1,1,0
546836,3,1,1,0
547006,6,1,1,0
547365,5,1,1,0
547506,249,23,18,0
547624,2,1,1,0
547738,3,1,1,0
547834,0,1,1,0
547852,143,16,9,0
547933,55,1,1,0
548132,6,2,2,0
548219,6,2,2,0
548257,2,1,1,0
548479,1,1,1,0
548514,7,1,1,0
548607,23,4,4,0
548718,1,1,1,0
548730,1,1,1,0
548772,691,61,60,3
548824,1,1,1,0
548868,6,0,1,0
548918,23,8,5,0
548949,3,0,1,0
549012,6,2,1,0
549148,2,1,1,0
549188,19,1,1,0
549321,3,1,1,0
549579,4,1,1,0
549672,7,1,1,0
549778,1,0,1,0
549798,0,0,1,0
549812,1,1,1,0
549863,1,1,1,0
549919,4,2,2,0
549938,1,1,1,0
550158,35,8,3,0
550243,7,1,1,0
550259,2,3,3,0
550337,5,0,1,0
550370,5,1,1,0
550414,5,1,1,0
550638,2,2,2,0
551053,6,1,1,0
551147,10,1,2,0
551250,7,1,1,0
551322,3,1,1,0
551398,6,1,2,0
551411,19,9,6,0
551469,6,2,1,0
551536,1,1,1,0
551650,1,1,1,0
551661,1,1,1,0
551746,3,3,2,0
551849,10,1,1,0
551852,0,0,1,0
552045,2,0,1,0
552123,11,3,3,0
552148,1,1,1,0
552160,3,1,1,0
552165,12,0,1,0
552247,7,1,1,0
552261,13,7,1,0
552498,7,1,1,0
552564,13,3,1,0
552571,8,0,1,0
553132,3,1,1,0
553179,3,2,2,0
553217,1,1,1,0
553226,6,1,1,0
553252,1,1,1,0
553273,15,2,2,0
553333,2,1,1,0
553624,7,4,4,0
553710,5,0,1,0
553749,15,2,2,0
553772,0,0,1,0
553965,3,1,1,0
553988,15,1,1,0
554203,2,1,1,0
554368,2,1,1,0
554424,2,1,1,0
554612,1,1,1,0
554737,5,1,2,0
554839,4,1,1,0
554892,1,1,1,0
555021,5,1,2,0
555045,1,1,1,0
555047,1,1,1,0
555094,2,1,1,0
555215,7,3,1,0
555251,6,3,3,0
555265,13,4,2,0
555329,1,1,1,0
555511,3,2,2,0
555519,12,1,1,0
555544,2,2,2,0
555583,7,2,1,0
555718,5,1,1,0
555744,1,1,1,0
555773,2,1,1,0
555876,1,1,1,0
555887,1,1,1,0
555946,2,0,1,0
556054,1,0,1,0
556101,1,1,1,0
556179,12,2,1,0
556360,14,1,1,0
556459,1,1,1,0
556610,0,2,1,0
556688,11,1,1,0
556819,203,32,2,0
556822,10,1,1,0
556880,1,0,1,0
556967,0,1,1,0
557182,3,0,1,0
557212,1,0,1,0
557470,4,3,2,0
557657,1,1,1,0
557693,4,1,2,0
557700,21,4,8,0
557811,1,0,1,0
558000,3,4,1,0
558068,4,1,1,0
558238,6,2,1,0
558258,2,1,1,0
558511,1,1,1,0
558691,1,1,1,0
558878,8,1,1,0
559278,2,1,2,0
559564,12,1,1,0
559692,1,1,1,0
559722,7,1,2,0
560304,1,2,2,0
560305,18,1,1,0
560361,1,1,1,0
560375,2,1,1,0
560579,2,1,1,0
560753,1,2,2,0
560785,1,0,1,0
560891,125,23,1,0
560961,3,0,1,0
561220,1,1,1,0
561236,28,0,1,0
561311,3,1,1,0
561388,0,0,1,0
561436,2,1,1,0
561441,4,1,1,0
561543,1,1,1,0
561581,1,0,1,0
561611,10,3,3,0
561982,14,2,2,0
562008,20,5,5,0
562286,1,1,1,0
562364,5,3,2,0
562495,3,1,1,0
562527,1,1,1,0
562813,6,2,2,0
562938,2,0,1,0
562956,1,1,1,0
563081,1,2,1,0
563104,6,1,1,0
563134,9,1,1,0
563313,5,1,1,0
563422,3,1,2,0
563448,5,1,1,0
563454,7,2,1,0
563495,17,1,1,0
563565,4,1,1,0
563592,1,1,1,0
563665,2,0,1,0
563685,7,1,1,0
563799,1,1,1,0
563979,37,7,1,0
564070,6,1,1,0
564150,4,1,1,0
564199,80,7,2,0
564398,1,1,1,0
564442,1,1,1,0
564572,1,1,1,0
564666,4,1,1,0
564689,3,1,1,0
564775,1,1,1,0
564895,7,1,1,0
564916,3,0,1,0
564986,5,1,1,0
564990,12,2,1,0
565078,1,0,1,0
565335,2,1,1,0
565386,1,1,1,0
565492,14,9,10,0
565562,3,1,1,0
565590,26,1,1,0
565617,2,0,1,0
565656,16,1,1,0
565788,1,2,2,0
565865,1,1,1,0
565892,4,1,1,0
565903,39,24,15,0
565943,2,0,1,0
565978,488,7,3,0
566009,117,8,4,0
566245,1,1,1,0
566355,4,0,1,0
566426,12,1,1,0
566474,8,1,1,0
566565,26,1,1,0
566590,2,1,1,0
566725,5,2,1,0
566850,3,1,1,0
566902,6,1,1,0
566951,10,4,4,0
567071,5,1,1,0
567087,0,1,1,0
567183,15,1,1,0
567340,3,1,1,0
567388,33,4,3,0
567487,2,1,1,0
567526,3,1,1,0
567535,1,1,1,0
567651,0,1,1,0
567838,10,1,1,0
568120,14,0,1,0
568275,1,1,1,0
568290,10,1,1,0
568330,5,1,1,0
568481,61,2,1,0
568495,1,1,1,0
568736,2,1,1,0
568894,13,1,1,0
569031,2,1,1,0
569182,3,0,1,0
569356,5,2,1,0
569401,8,1,1,0
569471,2,1,1,0
569504,4,1,1,0
569539,245,98,67,3
569740,5,1,1,0
569788,9,0,1,0
570023,12,1,1,0
570175,1,1,1,0
570360,1,1,1,0
570529,1,2,3,0
570583,6,1,1,0
570586,9,1,1,0
570716,14,3,1,0
570944,3,2,1,0
571258,4,1,1,0
571268,2,0,1,0
571497,14,3,2,0
571645,29,2,2,0
571677,4,1,1,0
571830,28,1,1,0
572053,2,1,1,0
572287,2,1,1,0
572480,1,1,1,0
572700,3,1,1,0
572806,56,13,2,0
573020,3,0,1,0
573213,4,1,1,0
573249,1,1,1,0
573267,1,0,1,0
573285,1,1,1,0
573311,4,1,1,0
573397,3,1,1,0
573431,1,1,1,0
573466,13,4,4,0
573490,39,7,1,0
573587,1,1,1,0
573782,3,1,1,0
574213,11,2,2,0
574370,24,1,1,0
574650,6,2,2,0
574661,1,1,1,0
575045,4,1,1,0
575208,12,1,1,0
575295,0,1,1,0
575493,3,1,1,0
575634,4,1,2,0
575731,1,1,1,0
575741,0,1,1,0
575773,5,2,2,0
576184,13,1,1,0
576252,12,1,1,0
576405,4,1,1,0
576588,3,1,1,0
576696,4,1,1,0
576828,18,1,1,0
576880,3,0,1,0
577054,1,1,1,0
577103,4,1,1,0
577261,7,1,1,0
577262,22,5,8,0
577397,1,1,1,0
577764,8,1,1,0
577903,10,3,2,0
577947,3,1,1,0
578239,5,1,1,0
578528,11,3,3,0
579018,3,1,1,0
579049,83,1,1,0
579349,0,0,1,0
579655,6,1,1,0
579659,11,1,1,0
579742,11,1,1,0
579956,6,1,1,0
580000,8,4,3,0
580135,5,0,1,0
580236,1,0,1,0
580297,4,2,2,0
580472,2,1,1,0
580494,5,1,1,0
580540,11,2,2,0
580562,4,1,1,0
580583,3,0,1,0
580612,12,1,1,0
580781,25,1,1,0
580917,3,2,1,0
581004,12,1,1,0
581056,1,1,1,0
581091,5,2,2,0
581152,6,18,9,0
581183,5,1,1,0
581300,23,4,1,0
581456,1,2,2,0
581495,1,1,1,0
581617,2,0,1,0
581889,3,1,1,0
581980,4,0,1,0
582418,33,2,2,0
582423,1,1,1,0
582432,2,1,1,0
582453,5,1,1,0
582525,15,6,5,0
582632,4,3,1,0
582638,5,0,1,0
582788,0,1,1,0
582933,219,20,18,0
583003,35,2,2,0
583089,13,1,1,0
583425,3,1,1,0
583525,5,1,2,0
583827,1,1,1,0
583892,1,1,1,0
584015,4,1,1,0
584224,2,1,1,0
584257,22,1,1,0
584940,12,1,1,0
585036,1,1,1,0
585358,6,2,1,0
585363,18,1,1,0
585372,3,1,1,0
585580,0,2,1,0
585885,16,2,1,0
586012,9,1,1,0
586187,2,1,1,0
586427,1,4,4,0
586700,7,1,1,0
586748,3,1,2,0
586756,2,3,1,0
586891,1,1,1,0
587126,16,2,2,0
587651,2,1,1,0
587663,2,1,1,0
587734,9,1,1,0
587802,8,4,3,0
588087,8,1,1,0
588181,2,1,1,0
588445,25,0,1,0
588483,7,1,1,0
588490,7,2,2,0
588612,1,1,1,0
588703,0,1,1,0
588708,16,2,3,0
588753,3,1,1,0
588949,2,1,1,0
589227,2,1,1,0
589376,1,1,1,0
589789,2,1,1,0
590095,14,1,1,0
590225,1,0,1,0
590239,17,1,1,0
590241,8,0,1,0
590308,3,1,1,0
590602,4,1,1,0
590670,3,1,1,0
590931,1,1,1,0
591006,3,1,1,0
591430,1,0,1,0
591631,7,0,1,0
591869,627,13,10,3
591906,3,2,2,0
592164,3,1,1,0
592247,9,2,2,0
592317,2,1,1,0
592330,19,1,1,0
592348,5,1,1,0
592385,10,3,1,0
592555,2,1,1,0
592787,29,13,8,0
592916,1,1,1,0
592953,1,1,1,0
592998,3,0,1,0
593595,1,1,1,0
593775,1,1,1,0
593905,26,5,6,0
593964,2,2,2,0
594085,2,1,1,0
594242,2,1,1,0
594399,2,1,1,0
594511,5,2,1,0
594603,4,1,1,0
594746,2,1,1,0
594852,2,1,1,0
594935,1,1,1,0
595159,3,1,1,0
595321,1,1,1,0
595388,4,1,1,0
595454,2,1,1,0
595595,29,1,1,0
595640,31,4,5,0
595826,1,2,2,0
595844,2,1,1,0
595900,3,1,1,0
595913,4,1,1,0
595957,4,2,1,0
596140,4,2,1,0
596232,2,1,1,0
596234,2,1,1,0
596542,4,2,1,0
596591,2,2,1,0
596611,1,1,1,0
596627,5,1,1,0
596678,1,1,1,0
596737,4,0,1,0
596853,3,2,1,0
596876,15,1,1,0
597070,22,9,1,0
597161,1,1,1,0
597366,2,0,1,0
597416,4,3,2,0
597443,8,2,1,0
597521,9,1,1,0
597784,5,4,3,0
597906,0,0,1,0
597930,7,1,1,0
597988,2,1,1,0
598009,21,0,1,0
598077,1,0,1,0
598107,5,3,1,0
598282,5,2,1,0
598404,14,1,1,0
598451,7,1,1,0
598467,0,1,1,0
598472,9,1,1,0
598494,1,1,1,0
598497,2,1,1,0
598609,1,1,1,0
598812,11,2,1,0
598996,3,1,1,0
599222,3,1,1,0
599453,3,1,1,0
599528,15,1,1,0
599574,4,2,1,0
599599,1,2,1,0
599633,1,0,1,0
599832,10,3,2,0
599864,2,1,1,0
599877,3,1,1,0
599943,4,1,1,0
600025,3,1,1,0
600100,0,1,1,0
600337,4,2,1,0
600339,0,1,1,0
600485,2,0,1,0
600511,5,1,1,0
600589,9,1,3,0
600721,2,1,1,0
600815,22,6,4,0
601615,2,2,1,0
601768,23,9,9,0
602003,5,1,1,0
602027,1,1,1,0
602171,1,1,1,0
602354,1,0,1,0
602451,2,1,1,0
602510,2,1,1,0
602545,3,0,1,0
602688,1,1,1,0
602801,6,0,1,0
602822,9,1,1,0
602875,8,1,1,0
602886,10,4,2,0
603011,2,1,1,0
603228,0,2,1,0
603616,25,6,2,0
603635,5,2,1,0
603702,3,1,1,0
603936,2,1,1,0
603999,4,1,1,0
604058,4,1,1,0
604144,4,1,1,0
604376,2,0,1,0
604403,2,1,1,0
604740,2,2,2,0
604938,1,1,1,0
605013,1,0,2,0
605095,2,1,1,0
605245,14,1,1,0
605517,0,1,1,0
605832,1,1,1,0
606060,2,1,1,0
606091,8,1,1,0
606184,5,1,1,0
606226,2,2,2,0
606338,1,1,1,0
606605,0,0,1,0
606755,3,1,1,0
607090,55,3,1,0
607106,3,1,1,0
607285,1,1,1,0
607434,1,1,1,0
607518,24,2,1,0
607534,17,1,1,0
607916,9,1,1,0
608098,0,1,1,0
608218,1,1,1,0
608240,2,1,1,0
608513,1,1,1,0
608567,16,1,1,0
608628,5,2,2,0
608773,2,1,1,0
608808,3,2,2,0
608844,6,2,4,0
608855,7,1,1,0
609009,7,2,2,0
609294,1,1,1,0
609642,12,1,1,0
609895,28,19,2,0
609963,23,4,2,0
610105,45,1,1,0
610115,3,1,1,0
610182,4,1,1,0
610403,59,1,1,0
610418,2,0,1,0
610683,1,2,1,0
610819,23,0,1,0
610841,13,5,4,0
610859,1,1,1,0
611155,11,1,1,0
611362,6,1,1,0
611369,1,1,1,0
611484,1,1,1,0
611548,2,1,1,0
611754,6,1,1,0
611804,30,1,3,0
611993,9,2,2,0
612386,2,0,1,0
612711,13,1,1,0
612918,1,1,1,0
613066,3,2,2,0
613384,30,13,3,0
613507,10,1,1,0
613539,1,1,1,0
613579,4,1,1,0
613618,1,1,1,0
613701,3,1,1,0
613825,3,2,2,0
614077,3,2,2,0
614685,1,1,1,0
614785,13,0,1,0
614943,1,1,1,0
614999,7,0,1,0
615132,456,18,11,3
615250,5,1,1,0
615473,5,1,1,0
615486,6,2,2,0
615631,1,1,1,0
615910,5,1,1,0
615913,3,1,1,0
615931,1,1,1,0
616066,17,2,2,0
616081,12,2,2,0
616466,3,0,1,0
616521,3,1,1,0
616565,13,7,2,0
616794,4,1,1,0
616796,1,1,1,0
617101,51,9,3,0
617191,1,1,1,0
617584,18,1,1,0
617591,5,1,1,0
617700,22,3,3,0
617793,41,5,3,0
617872,5,1,1,0
617963,3,1,1,0
618031,1,1,1,0
618195,2,1,1,0
618259,4,1,1,0
618368,30,1,1,0
618705,7,3,3,0
618840,4,2,2,0
619012,0,1,2,0
619227,23,1,1,0
619488,18,2,2,0
619657,11,1,1,0
619835,15,5,5,0
619893,10,1,1,0
620240,1,1,2,0
620292,4,2,2,0
620297,2,2,2,0
620451,1,1,1,0
620989,2,1,1,0
620993,1,1,1,0
621030,4,1,1,0
621195,0,0,1,0
621254,2,3,1,0
621312,10,0,1,0
621384,2,1,1,0
621474,28,4,6,0
621588,9,1,1,0
621720,2,1,2,0
621942,13,1,1,0
622025,3,0,1,0
622097,3,2,2,0
622240,2,0,1,0
622280,0,0,1,0
622534,5,1,1,0
622704,5,1,1,0
622717,8,1,1,0
623233,1,1,1,0
623466,0,1,1,0
623540,4,1,1,0
623548,1,1,1,0
623685,3,1,1,0
623908,12,2,1,0
624006,1,1,1,0
624072,2,1,1,0
624095,7,0,1,0
624124,1,1,1,0
624259,1,1,1,0
624782,2,2,2,0
624786,3,2,2,0
624926,1,1,1,0
625091,2,1,1,0
625275,1,0,1,0
625383,1,1,1,0
625399,21,2,2,0
625653,26,9,3,0
625795,263,5,4,0
625872,7,2,1,0
626013,4,0,1,0
626212,1,1,1,0
626237,7,1,4,0
626261,3,1,1,0
626320,6,1,1,0
626440,9,0,1,0
626492,2,1,1,0
626807,6,3,2,0
626837,1,1,1,0
626881,10,1,1,0
626903,2,2,1,0
627121,1,1,1,0
627293,2,1,1,0
627323,6,1,1,0
627358,6,1,1,0
627760,3,1,1,0
627868,9,4,2,0
627932,4,3,2,0
628240,1,1,2,0
628257,4,1,1,0
628305,3,1,1,0
628309,2,1,1,0
628362,1,1,1,0
628536,10,1,1,0
628648,5,0,1,0
628764,9,2,1,0
628771,3,1,1,0
628803,30,1,1,0
628857,1,1,1,0
629346,24,6,3,0
629386,2,4,2,0
629422,2,1,1,0
629436,2,2,1,0
629576,0,0,1,0
629925,2,1,1,0
629938,3,1,1,0
630039,4,1,1,0
630073,0,1,1,0
630195,2,2,2,0
630224,5,1,1,0
630627,3,1,1,0
630705,1,0,1,0
630746,0,3,1,0
630803,5,3,1,0
630841,0,1,1,0
630993,4,1,1,0
631078,4,1,1,0
631140,5,1,1,0
631154,6,1,1,0
631228,5,2,1,0
631251,2,1,1,0
631296,2,1,1,0
631750,2,1,1,0
631757,0,1,1,0
631946,8,1,1,0
632138,2,1,1,0
632358,13,1,1,0
632504,1,1,1,0
632538,2,2,1,0
632574,3,1,1,0
632714,5,1,1,0
632773,7,1,1,0
632951,18,3,1,0
633063,3,3,2,0
633161,33,3,3,0
633177,9,1,1,0
633212,5,1,1,0
633626,3,0,1,0
633658,1,1,1,0
633718,53,1,1,0
633919,2,1,1,0
634017,1,1,1,0
634120,1,1,1,0
634183,12,1,1,0
634281,3,1,1,0
634300,24,1,1,0
634352,3,1,1,0
634506,3,1,1,0
634736,9,1,1,0
634766,10,2,2,0
634842,2,1,1,0
634973,2,3,1,0
635052,1,1,1,0
635351,2,2,2,0
635357,2,1,2,0
635436,5,1,1,0
635630,4,1,1,0
635650,4,1,1,0
635667,6,1,1,0
635760,3,1,1,0
635778,3,0,1,0
635862,22,2,2,0
635963,3,1,1,0
635987,3,1,2,0
636149,5,1,1,0
636313,3,3,2,0
636520,4,1,1,0
636529,2,1,1,0
636539,1,1,1,0
636569,2,1,1,0
636710,9,2,2,0
636918,7,1,1,0
637017,21,6,6,0
637193,1,1,1,0
637274,4,1,1,0
637285,11,4,2,0
637412,8,1,1,0
637672,2,0,1,0
638272,1,1,1,0
638328,25,0,1,0
638441,3,1,1,0
638506,3,1,1,0
638573,2,3,1,0
638627,11,1,1,0
638723,3,0,1,0
638736,48,1,1,0
639061,1,1,1,0
639216,4,1,1,0
639300,3,1,1,0
639377,12,1,1,0
639450,9,2,2,0
639529,14,1,1,0
639616,4,0,1,0
639724,6,0,1,0
639775,1,1,1,0
639780,1,0,1,0
639826,7,1,1,0
639828,4,1,1,0
639948,6,1,1,0
639964,13,1,1,0
640476,11,1,1,0
640754,7,0,1,0
640892,12,3,2,0
640902,4,1,1,0
641020,1,0,1,0
641068,9,1,1,0
641077,1,1,1,0
641366,4,1,1,0
641557,3,1,1,0
641689,2,1,1,0
641790,3,1,1,0
641815,2,1,1,0
641943,4,3,1,0
642091,13,2,2,0
642124,1,1,1,0
642130,29,14,4,0
642233,2,1,1,0
642492,10,0,1,0
642505,1,4,1,0
642546,23,2,2,0
642818,5,1,1,0
643004,4,1,1,0
643085,1,1,1,0
643195,16,1,1,0
643208,37,1,2,0
643307,5,1,1,0
643357,1,1,1,0
643525,4,1,1,0
643535,5,1,1,0
643691,1,1,1,0
643768,54,15,8,0
643771,5,1,1,0
643881,6,1,1,0
644031,1,1,1,0
644227,7,1,1,0
644346,3,1,1,0
644422,9,4,4,0
644522,3,1,1,0
644845,3,2,2,0
644887,1,0,1,0
645326,6,1,1,0
645352,3,2,2,0
645414,0,0,1,0
645507,5,1,1,0
645511,10,1,1,0
645525,1180,124,107,2
645600,24,0,1,0
645935,3,3,2,0
645995,7,2,2,0
646011,6,2,2,0
646035,3,1,1,0
646154,4,1,1,0
646169,14,1,1,0
646172,15,1,1,0
646373,8,1,1,0
646402,1,2,1,0
646421,4,3,3,0
646468,1,1,1,0
646494,1,1,1,0
646913,12,1,1,0
647011,0,0,1,0
647026,3,2,2,0
647087,12,1,1,0
647183,3,1,1,0
647289,1,1,1,0
647294,3,0,1,0
647304,2,1,1,0
647330,7,2,1,0
647350,1,1,1,0
647428,3,1,1,0
647863,1,1,1,0
647891,7,1,1,0
647934,1,1,1,0
647987,1,1,1,0
648048,7,2,2,0
648175,58,1,1,0
648463,1,1,1,0
648464,3,1,1,0
648603,1,1,1,0
649003,2,3,3,0
649196,15,1,1,0
649387,5,3,2,0
649448,4,1,1,0
649460,7,1,1,0
649499,5,2,1,0
649511,113,1,1,0
649946,9,5,1,0
650028,1,1,1,0
650076,2,1,1,0
650108,14,3,5,0
650526,0,1,1,0
650547,1,1,1,0
650670,6,0,1,0
650738,1,1,1,0
650747,12,1,1,0
650815,1,1,1,0
650824,7,1,1,0
651173,7,1,1,0
651283,2,0,1,0
651334,30,1,1,0
651390,14,1,1,0
651553,1,1,1,0
651630,2,0,1,0
651655,2,3,3,0
651768,7,0,1,0
651990,7,1,1,0
652361,6,1,1,0
652423,14,0,1,0
652566,1,1,1,0
652700,52,1,1,0
652941,1,1,1,0
652968,3,1,1,0
653012,2,1,1,0
653076,2,1,1,0
653210,6,1,1,0
653759,9,1,1,0
653891,1,0,1,0
653971,2,1,1,0
654002,1,1,1,0
654148,5,0,1,0
654292,1,1,1,0
654340,1,1,1,0
654496,11,1,2,0
654573,3,1,1,0
654608,7,3,1,0
654715,3,0,1,0
654718,1,0,1,0
654838,3,1,1,0
654878,4,1,1,0
655092,16,4,3,0
655325,1,1,1,0
655336,2,1,1,0
655539,2,1,1,0
655713,9,3,2,0
655854,8,1,1,0
655937,3,2,1,0
655964,3,1,1,0
655995,4,1,1,0
656029,2,1,1,0
656253,5,2,1,0
656350,1,1,1,0
656602,2,1,1,0
656771,3,1,1,0
656837,1,1,1,0
656967,37,8,6,0
657096,1,2,2,0
657293,4,2,2,0
657378,21,2,2,0
657394,1,1,1,0
657414,3,2,2,0
657508,1,1,1,0
657556,16,1,1,0
657617,2,1,1,0
657631,1,1,1,0
657633,3,1,1,0
658138,9,1,1,0
658171,2,1,1,0
658278,7,4,2,0
658299,3,1,1,0
658473,2,1,1,0
658609,1,1,1,0
658611,15,5,4,0
658626,49,11,1,0
659024,7,1,1,0
659293,1,1,1,0
659301,5,1,1,0
660033,2,1,1,0
660393,12,10,7,0
660620,21,5,2,0
660673,14,1,1,0
660677,1,1,1,0
660789,4,1,1,0
660893,7,0,1,0
660952,1,1,1,0
661096,4,1,1,0
661164,15,2,2,0
661290,1,1,1,0
661382,3,1,1,0
661580,1,2,2,0
661619,3,1,1,0
661719,2,2,2,0
661809,10,1,1,0
661931,6,1,2,0
662024,10,1,1,0
662041,4,3,1,0
662257,1,0,1,0
662462,0,1,1,0
662475,14,2,2,0
662500,6,1,1,0
662735,1,1,1,0
662900,3,1,1,0
663166,3,1,1,0
663210,5,1,1,0
663372,1,1,1,0
663411,3,0,1,0
663616,4,3,1,0
663861,3,0,1,0
663983,3,1,1,0
664127,3,1,1,0
664130,1,1,1,0
664310,2,1,1,0
664424,8,0,1,0
664551,9,5,4,0
664682,46,7,2,0
664689,1,0,1,0
664721,2,6,6,0
664735,2,1,1,0
664763,79,5,6,0
664829,1,1,1,0
664846,3,1,1,0
665150,4,1,1,0
665308,4,3,3,0
665788,3,1,1,0
666046,14,1,1,0
666056,6,1,1,0
666162,17,1,1,0
666163,2,1,1,0
666168,0,1,1,0
666335,2,0,1,0
666443,3,0,1,0
666500,5,1,1,0
666517,1,1,1,0
666594,2,0,1,0
666897,1,1,1,0
666908,30,1,1,0
666960,2,0,1,0
667085,15,1,1,0
667148,1,0,1,0
667217,7,1,1,0
667420,3,1,1,0
667559,7,1,1,0
667565,2,1,1,0
667569,4,2,2,0
667707,2,1,1,0
667873,5,1,1,0
668226,14,4,2,0
668227,14,2,2,0
668251,9,2,1,0
668288,30,2,2,0
668489,2,1,1,0
668637,8,1,1,0
668775,4,1,1,0
668937,22,1,1,0
669299,18,1,1,0
669387,20,1,1,0
669744,1,1,1,0
669949,34,3,3,0
669974,2,1,1,0
669989,5,1,1,0
669994,1,1,1,0
670011,2,1,1,0
670220,5,4,2,0
670282,5,2,2,0
670307,1,1,1,0
670551,1,0,1,0
670832,1,1,1,0
671272,2,1,1,0
671304,4,1,1,0
671481,3,1,1,0
671597,1,1,1,0
671723,9,1,1,0
671765,1,1,1,0
671906,13,1,1,0
671926,2,0,1,0
671934,3,2,1,0
672066,1,0,1,0
672120,2,2,2,0
672217,2,1,1,0
672218,150,27,4,0
672339,2,1,1,0
672404,1,1,1,0
672630,2,1,1,0
672725,11,1,1,0
672767,7,1,1,0
672785,36,10,3,0
672855,14,2,2,0
672896,7,1,1,0
673007,1,1,1,0
673028,3,1,1,0
673138,7,4,4,0
673291,20,1,1,0
673331,4,1,1,0
673557,1,1,1,0
673572,427,9,7,0
673618,2,1,1,0
673776,1,2,1,0
673841,3,1,1,0
673913,2,1,1,0
673919,10,1,1,0
673950,13,1,1,0
674067,3,2,2,0
674207,4,0,1,0
674233,2,0,1,0
674240,4,1,1,0
674283,2,2,1,0
674356,5,1,1,0
674830,3,1,1,0
674837,15,3,1,0
675006,1,0,1,0
675039,1,0,1,0
675069,3,1,1,0
675209,2,2,1,0
675230,5,1,1,0
675313,3,1,1,0
675368,12,1,1,0
675619,4,1,1,0
675646,6,2,2,0
675725,8,2,1,0
675843,14,4,3,0
676349,7,1,1,0
676455,9,3,2,0
676464,4,0,1,0
676700,6,4,4,0
676713,0,1,1,0
676722,16,2,2,0
676735,6,2,1,0
676919,10,4,4,0
676990,19,4,4,0
676997,34,9,3,0
677046,5,1,1,0
677255,6,2,4,0
